	filename_assembly	assembly_name	refseq_assembly_accession	spanned_gaps	unspanned_gaps	scaffold_count	scaffold_N50	contig_count	contig_N50	total_gap_length	gc_perc
385	GCF_024586455.1_APGP_CSIRO_Bneo_wtdbg2-racon-allhic-juicebox.fasta_v2_assembly_stats.txt	"APGP_CSIRO_Bneo_wtdbg2-racon-allhic-juicebox.fasta_v2
"	"GCF_024586455.1
"	"2281
"	"0
"	"5159
"	"78989042
"	"7440
"	"986177
"	"230800
"	"36.5
"
386	GCF_024679095.1_ASM2467909v1_assembly_stats.txt	"ASM2467909v1
"	"GCF_024679095.1
"	"2606
"	"0
"	"2160
"	"16975517
"	"4766
"	"717335
"	"98447115
"	"41
"
387	GCF_024679245.1_ASM2467924v1_assembly_stats.txt	"ASM2467924v1
"	"GCF_024679245.1
"	"497
"	"0
"	"81
"	"47421265
"	"578
"	"4648668
"	"102560
"	"39
"
388	GCF_024763615.1_Ppap_2.1_assembly_stats.txt	"Ppap_2.1
"	"GCF_024763615.1
"	"704
"	"0
"	"646
"	"111783093
"	"1350
"	"926603
"	"352000
"	"34
"
389	GCF_024868665.1_Trosa_1v2_assembly_stats.txt	"Trosa_1v2
"	"GCF_024868665.1
"	"5261
"	"0
"	"1039
"	"24840772
"	"6300
"	"377582
"	"9898702
"	"39.5
"
390	GCF_025177605.1_USDA_Cmelo_AY_1.0_assembly_stats.txt	"USDA_Cmelo_AY_1.0
"	"GCF_025177605.1
"	"239
"	"0
"	"1310
"	"30457480
"	"1549
"	"10465369
"	"23900
"	"36
"
391	GCF_025200985.1_Dgunungcola_SK_2_assembly_stats.txt	"Dgunungcola_SK_2
"	"GCF_025200985.1
"	"0
"	"0
"	"351
"	"3022255
"	"351
"	"3022255
"	"0
"	"40
"
392	GCF_025231255.1_RU_DBia_V1.1_assembly_stats.txt	"RU_DBia_V1.1
"	"GCF_025231255.1
"	"0
"	"0
"	"51
"	"26917925
"	"51
"	"26917925
"	"0
"	"41.5
"
393	GCF_025265405.1_mMesDen1_primary_haplotype_assembly_stats.txt	"mMesDen1primaryhaplotype
"	"GCF_025265405.1
"	"97
"	"0
"	"74
"	"125805690
"	"171
"	"48253041
"	"700303
"	"41.5
"
394	GCF_025434085.1_ASM2543408v3_assembly_stats.txt	"ASM2543408v3
"	"GCF_025434085.1
"	"79
"	"0
"	"213
"	"26043804
"	"292
"	"22513697
"	"1580
"	"44.5
"
395	GCF_025698485.1_ASM2569848v2_assembly_stats.txt	"ASM2569848v2
"	"GCF_025698485.1
"	"225
"	"0
"	"948
"	"129592444
"	"1173
"	"11691474
"	"22500
"	"35
"
396	GCF_025698545.1_ASM2569854v1_assembly_stats.txt	"ASM2569854v1
"	"GCF_025698545.1
"	"79
"	"0
"	"289
"	"57716579
"	"368
"	"17043680
"	"7900
"	"33
"
397	GCF_025860055.1_RBS_HiC_50CHRs_assembly_stats.txt	"RBS_HiC_50CHRs
"	"GCF_025860055.1
"	"1873
"	"0
"	"1746
"	"43767000
"	"3619
"	"5095822
"	"936500
"	"39.5
"
398	GCF_026212275.2_iyMicDemo2.1a_assembly_stats.txt	"iyMicDemo2.1a
"	"GCF_026212275.2
"	"79
"	"0
"	"31
"	"23799781
"	"110
"	"5316196
"	"7900
"	"30.5
"
399	GCF_026212465.1_ASM2621246v1_assembly_stats.txt	"ASM2621246v1
"	"GCF_026212465.1
"	"2496
"	"0
"	"49
"	"31692477
"	"2545
"	"901270
"	"1371009
"	"32
"
400	GCF_026213295.1_NIFS_Gcha_1.0_assembly_stats.txt	"NIFS_Gcha_1.0
"	"GCF_026213295.1
"	"2816
"	"0
"	"168
"	"27035343
"	"2984
"	"358862
"	"281600
"	"45.5
"
401	GCF_026230105.1_icDioSubl1.1_assembly_stats.txt	"icDioSubl1.1
"	"GCF_026230105.1
"	"84
"	"0
"	"310
"	"38450617
"	"394
"	"12487216
"	"8400
"	"32
"
402	GCF_026250575.1_icDioCari1.1_assembly_stats.txt	"icDioCari1.1
"	"GCF_026250575.1
"	"19
"	"0
"	"69
"	"34144059
"	"88
"	"23459757
"	"1840
"	"32
"
403	GCF_026283585.1_UHH_iyHylVolc1.0_haploid_assembly_stats.txt	"UHH_iyHylVolc1.0_haploid
"	"GCF_026283585.1
"	"5689
"	"0
"	"1869
"	"30801132
"	"7558
"	"120369
"	"5511720
"	"40
"
404	GCF_026419915.1_bHarHar1_primary_haplotype_assembly_stats.txt	"bHarHar1primaryhaplotype
"	"GCF_026419915.1
"	"342
"	"0
"	"322
"	"58111031
"	"664
"	"16799191
"	"2651394
"	"43.5
"
405	GCF_026419965.1_mKogBre1_haplotype_1_assembly_stats.txt	"mKogBre1haplotype1
"	"GCF_026419965.1
"	"143
"	"0
"	"581
"	"122394096
"	"724
"	"42780423
"	"4797769
"	"42
"
406	GCF_026745355.1_EL10.2_assembly_stats.txt	"EL10.2
"	"GCF_026745355.1
"	"3080
"	"0
"	"20
"	"61987056
"	"3100
"	"1287207
"	"33988658
"	"36
"
407	GCF_026875155.1_ASM2687515v2_assembly_stats.txt	"ASM2687515v2
"	"GCF_026875155.1
"	"53073
"	"0
"	"46553
"	"45061517
"	"99626
"	"146379
"	"26535112
"	"42
"
408	GCF_026930045.1_Udiv.v.3.1_assembly_stats.txt	"Udiv.v.3.1
"	"GCF_026930045.1
"	"6139
"	"0
"	"1586
"	"185519777
"	"7725
"	"452780
"	"594531
"	"34
"
409	GCF_026979565.1_bVidCha1_merged_haplotype_assembly_stats.txt	"bVidCha1mergedhaplotype
"	"GCF_026979565.1
"	"458
"	"0
"	"177
"	"72553174
"	"635
"	"15819291
"	"165531
"	"42
"
410	GCF_027358585.1_fPanHyp1.pri_assembly_stats.txt	"fPanHyp1.pri
"	"GCF_027358585.1
"	"236
"	"0
"	"58
"	"26128932
"	"294
"	"13007371
"	"3879978
"	"39
"
411	GCF_027406575.1_mNycCou1.pri_assembly_stats.txt	"mNycCou1.pri
"	"GCF_027406575.1
"	"218
"	"0
"	"84
"	"135917784
"	"302
"	"41197715
"	"4119506
"	"41
"
412	GCF_027409185.1_mCynVol1.pri_assembly_stats.txt	"mCynVol1.pri
"	"GCF_027409185.1
"	"116
"	"0
"	"130
"	"165781880
"	"246
"	"69195939
"	"32500
"	"40
"
413	GCF_027409825.1_fScoJap1.pri_assembly_stats.txt	"fScoJap1.pri
"	"GCF_027409825.1
"	"1572
"	"0
"	"360
"	"34636535
"	"1932
"	"4898551
"	"647100
"	"40
"
414	GCF_027475565.1_VMU_Ajub_asm_v1.0_assembly_stats.txt	"VMU_Ajub_asm_v1.0
"	"GCF_027475565.1
"	"22
"	"0
"	"195
"	"144444042
"	"217
"	"96827784
"	"4400
"	"41.5
"
415	GCF_027477595.1_bHaeMex1.pri_assembly_stats.txt	"bHaeMex1.pri
"	"GCF_027477595.1
"	"295
"	"0
"	"184
"	"77212160
"	"479
"	"16787335
"	"11207145
"	"43
"
416	GCF_027563975.2_ilPloInte3.2_assembly_stats.txt	"ilPloInte3.2
"	"GCF_027563975.2
"	"26
"	"0
"	"46
"	"10311656
"	"72
"	"7837045
"	"2600
"	"35.5
"
417	GCF_027574615.1_DD_ASM_mEF_20220401_assembly_stats.txt	"DD_ASM_mEF_20220401
"	"GCF_027574615.1
"	"75
"	"0
"	"48
"	"102817582
"	"123
"	"49033427
"	"28557
"	"43.5
"
418	GCF_027579445.1_bAmmNel1.pri_assembly_stats.txt	"bAmmNel1.pri
"	"GCF_027579445.1
"	"215
"	"0
"	"77
"	"74723840
"	"292
"	"12036358
"	"5092979
"	"43
"
419	GCF_027579695.1_fNeoGra1.pri_assembly_stats.txt	"fNeoGra1.pri
"	"GCF_027579695.1
"	"334
"	"0
"	"38
"	"83992109
"	"372
"	"14859289
"	"13260140
"	"42.5
"
420	GCF_027580225.1_HAU_Mang_1.0_assembly_stats.txt	"HAU_Mang_1.0
"	"GCF_027580225.1
"	"613
"	"0
"	"358
"	"42952821
"	"971
"	"3833009
"	"61300
"	"38
"
421	GCF_027595985.1_mSorAra2.pri_assembly_stats.txt	"mSorAra2.pri
"	"GCF_027595985.1
"	"1427
"	"0
"	"65
"	"374364821
"	"1492
"	"4024507
"	"12943964
"	"43
"
422	GCF_027596085.1_Afim_UVic_2022_assembly_stats.txt	"Afim_UVic_2022
"	"GCF_027596085.1
"	"719
"	"0
"	"7493
"	"26734982
"	"8212
"	"2569385
"	"71900
"	"40.5
"
423	GCF_027744805.1_RoL_Ddac_1.1_assembly_stats.txt	"RoL_Ddac_1.1
"	"GCF_027744805.1
"	"14
"	"0
"	"157
"	"32514960
"	"171
"	"26519775
"	"280
"	"41.5
"
424	GCF_027744825.2_RoL_Sspl_1.0_assembly_stats.txt	"RoL_Sspl_1.0
"	"GCF_027744825.2
"	"18
"	"0
"	"97
"	"26259131
"	"115
"	"26259131
"	"360
"	"43.5
"
425	GCF_027791375.1_UM_Iind_1.1_assembly_stats.txt	"UM_Iind_1.1
"	"GCF_027791375.1
"	"556
"	"0
"	"896
"	"38137700
"	"1452
"	"8710530
"	"55478
"	"43.5
"
426	GCF_027887145.1_bAmmCau1.pri_assembly_stats.txt	"bAmmCau1.pri
"	"GCF_027887145.1
"	"363
"	"0
"	"282
"	"78443464
"	"645
"	"8252193
"	"2919107
"	"43.5
"
427	GCF_027887165.1_mMonDom1.pri_assembly_stats.txt	"mMonDom1.pri
"	"GCF_027887165.1
"	"2255
"	"0
"	"13
"	"538302405
"	"2268
"	"3910714
"	"31907317
"	"38
"
428	GCF_027943255.1_idAnaObli1_1.0_assembly_stats.txt	"idAnaObli1_1.0
"	"GCF_027943255.1
"	"9
"	"0
"	"205
"	"134537425
"	"214
"	"92569129
"	"900
"	"37
"
429	GCF_028018385.1_mNeoNeb1.pri_assembly_stats.txt	"mNeoNeb1.pri
"	"GCF_028018385.1
"	"181
"	"0
"	"33
"	"150204169
"	"214
"	"51579577
"	"1363852
"	"42
"
430	GCF_028018845.1_bMelGeo1.pri_assembly_stats.txt	"bMelGeo1.pri
"	"GCF_028018845.1
"	"236
"	"0
"	"40
"	"74254230
"	"276
"	"10446106
"	"1233091
"	"43
"
431	GCF_028021215.1_mEscRob2.pri_assembly_stats.txt	"mEscRob2.pri
"	"GCF_028021215.1
"	"279
"	"0
"	"703
"	"126538682
"	"982
"	"39209000
"	"55800
"	"41.5
"
432	GCF_028023285.1_mBalRic1.hap2_assembly_stats.txt	"mBalRic1.hap2
"	"GCF_028023285.1
"	"334
"	"0
"	"774
"	"122071569
"	"1108
"	"36541936
"	"2621494
"	"41.5
"
433	GCF_028389875.1_bPtePen1.pri_assembly_stats.txt	"bPtePen1.pri
"	"GCF_028389875.1
"	"128
"	"0
"	"180
"	"82467789
"	"308
"	"19335416
"	"1451673
"	"42.5
"
434	GCF_028408465.1_idAnaLude1.1_assembly_stats.txt	"idAnaLude1.1
"	"GCF_028408465.1
"	"24
"	"0
"	"140
"	"131385309
"	"164
"	"78300995
"	"2400
"	"37
"
435	GCF_028500815.1_bRisTri1.patW.cur.20221130_assembly_stats.txt	"bRisTri1.patW.cur.20221130
"	"GCF_028500815.1
"	"283
"	"0
"	"716
"	"88208671
"	"999
"	"15653959
"	"786373
"	"44.5
"
436	GCF_028533385.1_Panthera_onca_HiC_assembly_stats.txt	"Panthera_onca_HiC
"	"GCF_028533385.1
"	"56371
"	"0
"	"36243
"	"138099990
"	"92614
"	"53866
"	"16621100
"	"41.5
"
437	GCF_028554725.1_idZeuCucr1.2_assembly_stats.txt	"idZeuCucr1.2
"	"GCF_028554725.1
"	"3
"	"0
"	"56
"	"75513634
"	"59
"	"74843483
"	"300
"	"35.5
"
438	GCF_028564815.1_mEubGla1.1.hap2._XY_assembly_stats.txt	"mEubGla1.1.hap2.+XY
"	"GCF_028564815.1
"	"367
"	"0
"	"789
"	"129620717
"	"1156
"	"37467374
"	"4958084
"	"41.5
"
439	GCF_028751815.1_IMPLAD_Smil_shh_assembly_stats.txt	"IMPLAD_Smil_shh
"	"GCF_028751815.1
"	"695
"	"0
"	"173
"	"60279590
"	"868
"	"1012308
"	"2248997
"	"37.5
"
440	GCF_028769735.1_RI_Zleu_2.0_assembly_stats.txt	"RI_Zleu_2.0
"	"GCF_028769735.1
"	"339
"	"0
"	"3792
"	"71969017
"	"4131
"	"14729340
"	"26361
"	"43
"
441	GCF_028858705.1_bGruAme1.mat_assembly_stats.txt	"bGruAme1.mat
"	"GCF_028858705.1
"	"261
"	"0
"	"930
"	"82903739
"	"1191
"	"28324902
"	"4676170
"	"43
"
442	GCF_028858725.1_bColStr4.1.hap1_assembly_stats.txt	"bColStr4.1.hap1
"	"GCF_028858725.1
"	"158
"	"0
"	"191
"	"89023854
"	"349
"	"21931325
"	"5847725
"	"42.5
"
443	GCF_028858775.2_NHGRI_mPanTro3-v2.0_pri_assembly_stats.txt	"NHGRI_mPanTro3-v2.0_pri
"	"GCF_028858775.2
"	"5
"	"0
"	"26
"	"146288486
"	"31
"	"146288486
"	"5000000
"	"40.5
"
444	GCF_028878055.3_NHGRI_mSymSyn1-v2.1_pri_assembly_stats.txt	"NHGRI_mSymSyn1-v2.1_pri
"	"GCF_028878055.3
"	"1
"	"0
"	"27
"	"146713733
"	"28
"	"146713733
"	"1000000
"	"40.5
"
445	GCF_028885625.2_NHGRI_mPonPyg2-v2.0_pri_assembly_stats.txt	"NHGRI_mPonPyg2-v2.0_pri
"	"GCF_028885625.2
"	"8
"	"0
"	"26
"	"143261986
"	"34
"	"140592248
"	"8000000
"	"41
"
446	GCF_028885655.2_NHGRI_mPonAbe1-v2.0_pri_assembly_stats.txt	"NHGRI_mPonAbe1-v2.0_pri
"	"GCF_028885655.2
"	"11
"	"0
"	"30
"	"146197178
"	"41
"	"146197178
"	"8061256
"	"41
"
447	GCF_029168945.1_ASM2916894v1_assembly_stats.txt	"ASM2916894v1
"	"GCF_029168945.1
"	"53
"	"0
"	"18
"	"76975026
"	"71
"	"23500774
"	"5300
"	"34
"
448	GCF_029169275.1_AcerK_1.0_assembly_stats.txt	"AcerK_1.0
"	"GCF_029169275.1
"	"6
"	"0
"	"21
"	"13386827
"	"27
"	"13386827
"	"485
"	"32.5
"
449	GCF_029220125.1_NWPU_hadal_v1_assembly_stats.txt	"NWPU_hadal_v1
"	"GCF_029220125.1
"	"903
"	"0
"	"200
"	"25738204
"	"1103
"	"4219354
"	"874690
"	"44
"
450	GCF_029281585.2_NHGRI_mGorGor1-v2.0_pri_assembly_stats.txt	"NHGRI_mGorGor1-v2.0_pri
"	"GCF_029281585.2
"	"2
"	"0
"	"26
"	"150804130
"	"28
"	"150804130
"	"2000000
"	"40.5
"
451	GCF_029289425.2_NHGRI_mPanPan1-v2.0_pri_assembly_stats.txt	"NHGRI_mPanPan1-v2.0_pri
"	"GCF_029289425.2
"	"6
"	"0
"	"31
"	"147028407
"	"37
"	"147028407
"	"5035000
"	"40.5
"
452	GCF_029407905.1_PCC_UOA_SB_1v2_assembly_stats.txt	"PCC_UOA_SB_1v2
"	"GCF_029407905.1
"	"21
"	"0
"	"115
"	"121846921
"	"136
"	"91172394
"	"4200
"	"43
"
453	GCF_029448725.1_ASM2944872v1_assembly_stats.txt	"ASM2944872v1
"	"GCF_029448725.1
"	"4018
"	"0
"	"2721
"	"50983633
"	"6739
"	"1231776
"	"4308567
"	"43.5
"
454	GCF_029582105.1_OMel1.0_assembly_stats.txt	"OMel1.0
"	"GCF_029582105.1
"	"582
"	"0
"	"587
"	"69618406
"	"1169
"	"7795761
"	"58200
"	"42
"
455	GCF_029633855.1_fHopMal1.hap1_assembly_stats.txt	"fHopMal1.hap1
"	"GCF_029633855.1
"	"989
"	"0
"	"598
"	"53138383
"	"1587
"	"3626585
"	"65101941
"	"41
"
456	GCF_029633865.1_fLamInc1.hap2_assembly_stats.txt	"fLamInc1.hap2
"	"GCF_029633865.1
"	"3115
"	"0
"	"544
"	"62607046
"	"3659
"	"917127
"	"622730
"	"45
"
457	GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1_assembly_stats.txt	"AGI_CSIRO_Lferr_CH_V1
"	"GCF_029784015.1
"	"15111
"	"0
"	"14905
"	"69906897
"	"30016
"	"73585
"	"1511100
"	"37.5
"
458	GCF_029784135.1_ASM2978413v1_assembly_stats.txt	"ASM2978413v1
"	"GCF_029784135.1
"	"532
"	"0
"	"519
"	"333097027
"	"1051
"	"3797918
"	"264612
"	"39
"
459	GCF_029784155.1_ASM2978415v1_assembly_stats.txt	"ASM2978415v1
"	"GCF_029784155.1
"	"4842
"	"0
"	"2014
"	"370270374
"	"6856
"	"600000
"	"2419776
"	"36
"
460	GCF_029784165.1_ASM2978416v1_assembly_stats.txt	"ASM2978416v1
"	"GCF_029784165.1
"	"1049
"	"0
"	"266
"	"278041626
"	"1315
"	"2828848
"	"516409
"	"39
"
461	GCF_029852145.1_iyMicMedi2.1_assembly_stats.txt	"iyMicMedi2.1
"	"GCF_029852145.1
"	"117
"	"0
"	"23
"	"26079713
"	"140
"	"4030746
"	"11700
"	"31
"
462	GCF_029867415.1_Vvil1.0_assembly_stats.txt	"Vvil1.0
"	"GCF_029867415.1
"	"3486
"	"0
"	"1888
"	"174244307
"	"5374
"	"604666
"	"348601
"	"35.5
"
463	GCF_029873635.1_ASM2987363v1_assembly_stats.txt	"ASM2987363v1
"	"GCF_029873635.1
"	"589
"	"0
"	"510
"	"112642085
"	"1099
"	"4952199
"	"57004
"	"36
"
464	GCF_029962835.1_MsV1_assembly_stats.txt	"MsV1
"	"GCF_029962835.1
"	"72
"	"0
"	"127
"	"92164922
"	"199
"	"44871976
"	"6018
"	"40
"
465	GCF_030014155.1_HZAU_Pvac_v1_assembly_stats.txt	"HZAU_Pvac_v1
"	"GCF_030014155.1
"	"291
"	"0
"	"78
"	"27553930
"	"369
"	"13298322
"	"145500
"	"39.5
"
466	GCF_030014295.1_mLoxAfr1.hap2_assembly_stats.txt	"mLoxAfr1.hap2
"	"GCF_030014295.1
"	"231
"	"0
"	"879
"	"119600562
"	"1110
"	"82653632
"	"3688568
"	"41
"
467	GCF_030014385.1_fTriRos1.hap1_assembly_stats.txt	"fTriRos1.hap1
"	"GCF_030014385.1
"	"198
"	"0
"	"349
"	"40419146
"	"547
"	"13074164
"	"39600
"	"40.5
"
468	GCF_030020395.1_mManPen7.hap1_assembly_stats.txt	"mManPen7.hap1
"	"GCF_030020395.1
"	"383
"	"0
"	"661
"	"149551276
"	"1044
"	"25547713
"	"6563020
"	"41
"
469	GCF_030028045.1_mHipAmp2.hap2_assembly_stats.txt	"mHipAmp2.hap2
"	"GCF_030028045.1
"	"226
"	"0
"	"357
"	"149218186
"	"583
"	"50348260
"	"45200
"	"41.5
"
470	GCF_030052815.1_ASM3005281v1_assembly_stats.txt	"ASM3005281v1
"	"GCF_030052815.1
"	"1427
"	"0
"	"755
"	"101662298
"	"2182
"	"3231751
"	"156175886
"	"34.5
"
471	GCF_030247185.1_Malgen_1.1_assembly_stats.txt	"Malgen_1.1
"	"GCF_030247185.1
"	"337
"	"0
"	"151
"	"304887826
"	"488
"	"7566576
"	"168500
"	"37.5
"
472	GCF_030247195.1_ASM3024719v1_assembly_stats.txt	"ASM3024719v1
"	"GCF_030247195.1
"	"1738
"	"0
"	"1046
"	"428584394
"	"2784
"	"2783074
"	"869000
"	"39
"
473	GCF_030253575.1_ASM3025357v1_assembly_stats.txt	"ASM3025357v1
"	"GCF_030253575.1
"	"5
"	"0
"	"13
"	"42050137
"	"18
"	"35672969
"	"495
"	"39.5
"
474	GCF_030254825.1_Bangor_MerUng_6.1_assembly_stats.txt	"Bangor_MerUng_6.1
"	"GCF_030254825.1
"	"53
"	"0
"	"193
"	"122584302
"	"246
"	"50173090
"	"5301
"	"42
"
475	GCF_030265055.1_RoL_Dexc_1.0_assembly_stats.txt	"RoL_Dexc_1.0
"	"GCF_030265055.1
"	"12
"	"0
"	"57
"	"21699758
"	"69
"	"18835985
"	"240
"	"41.5
"
476	GCF_030265065.1_ASM3026506v1_assembly_stats.txt	"ASM3026506v1
"	"GCF_030265065.1
"	"9
"	"0
"	"109
"	"59287289
"	"118
"	"56274649
"	"180
"	"39.5
"
477	GCF_030269925.1_ASM3026992v2_assembly_stats.txt	"ASM3026992v2
"	"GCF_030269925.1
"	"478
"	"0
"	"30
"	"16894347
"	"508
"	"15957419
"	"1715247
"	"38.5
"
478	GCF_030272615.1_Sugi_1.0_assembly_stats.txt	"Sugi_1.0
"	"GCF_030272615.1
"	"3031
"	"0
"	"2699
"	"754841075
"	"5730
"	"8537601
"	"1512293
"	"36.5
"
479	GCF_030273125.1_C.striata_1.0_assembly_stats.txt	"C.striata_1.0
"	"GCF_030273125.1
"	"341
"	"0
"	"92
"	"39023748
"	"433
"	"9508883
"	"33027
"	"38.5
"
480	GCF_030435755.1_mOchPri1.hap1_assembly_stats.txt	"mOchPri1.hap1
"	"GCF_030435755.1
"	"432
"	"0
"	"5864
"	"73962893
"	"6296
"	"12191025
"	"86229
"	"44
"
481	GCF_030435805.1_mMusLut2.pri_assembly_stats.txt	"mMusLut2.pri
"	"GCF_030435805.1
"	"39
"	"0
"	"25
"	"154078643
"	"64
"	"83356672
"	"7800
"	"42
"
482	GCF_030445035.1_mDasNov1.hap2_assembly_stats.txt	"mDasNov1.hap2
"	"GCF_030445035.1
"	"771
"	"0
"	"539
"	"130056132
"	"1310
"	"14295626
"	"11475092
"	"41
"
483	GCF_030490865.1_bPoeAtr1.hap1_assembly_stats.txt	"bPoeAtr1.hap1
"	"GCF_030490865.1
"	"403
"	"0
"	"307
"	"107919339
"	"710
"	"8462732
"	"958948
"	"42.5
"
484	GCF_030704535.1_ASM3070453v1_assembly_stats.txt	"ASM3070453v1
"	"GCF_030704535.1
"	"0
"	"0
"	"21
"	"26899771
"	0	0	"0
"	"35
"
485	GCF_030705265.1_ASM3070526v1_assembly_stats.txt	"ASM3070526v1
"	"GCF_030705265.1
"	"29
"	"0
"	"32
"	"12741254
"	"61
"	"11585164
"	"2900
"	"36.5
"
486	GCF_030936135.1_bGavSte3.hap2_assembly_stats.txt	"bGavSte3.hap2
"	"GCF_030936135.1
"	"249
"	"0
"	"1185
"	"50637386
"	"1434
"	"13765203
"	"49800
"	"43
"
487	GCF_031168955.1_ASM3116895v1_assembly_stats.txt	"ASM3116895v1
"	"GCF_031168955.1
"	"4826
"	"0
"	"24
"	"24646214
"	"4850
"	"202622
"	"482163
"	"45.5
"
488	GCF_031307605.1_icTriCast1.1_assembly_stats.txt	"icTriCast1.1
"	"GCF_031307605.1
"	"26
"	"0
"	"149
"	"20636470
"	"175
"	"16193484
"	"2600
"	"31.5
"
489	GCF_031753505.1_ASM3175350v1_assembly_stats.txt	"ASM3175350v1
"	"GCF_031753505.1
"	"430
"	"0
"	"1370
"	"72455167
"	"1800
"	"12312023
"	"86000
"	"43.5
"
490	GCF_031755915.1_ASM3175591v1_assembly_stats.txt	"ASM3175591v1
"	"GCF_031755915.1
"	"0
"	"0
"	"14
"	"32197620
"	0	0	"0
"	"33
"
491	GCF_032362555.1_ilAmyTran1.1_assembly_stats.txt	"ilAmyTran1.1
"	"GCF_032362555.1
"	"0
"	"0
"	"33
"	"11369407
"	0	0	"0
"	"36
"
492	GCF_032405125.1_serow.2_assembly_stats.txt	"serow.2
"	"GCF_032405125.1
"	"6
"	"0
"	"159
"	"112748084
"	"165
"	"100934918
"	"1200
"	"43
"
493	GCF_032445375.1_Brsri_v3_assembly_stats.txt	"Brsri_v3
"	"GCF_032445375.1
"	"711
"	"0
"	"1256
"	"84311336
"	"1967
"	"5084116
"	"357837
"	"39
"
494	GCF_032452875.1_ARS-OSU_banteng_1.0_assembly_stats.txt	"ARS-OSU_banteng_1.0
"	"GCF_032452875.1
"	"84
"	"0
"	"1518
"	"87549292
"	"1602
"	"47146240
"	"8400
"	"43
"
495	GCF_032884065.1_ASM3288406v1_assembly_stats.txt	"ASM3288406v1
"	"GCF_032884065.1
"	"5656
"	"0
"	"6482
"	"48312810
"	"12138
"	"354516
"	"533075
"	"34.5
"
496	GCF_033026475.1_Channa_argus_male_v1.0_assembly_stats.txt	"Channaargusmalev1.0
"	"GCF_033026475.1
"	"52
"	"0
"	"291
"	"27733855
"	"343
"	"16561385
"	"2546
"	"40
"
497	GCF_033115175.1_mLepTim1.pri_assembly_stats.txt	"mLepEur2.pri
"	"GCF_033115175.1
"	"418
"	"0
"	"651
"	"125776599
"	"1069
"	"43409466
"	"82958
"	"44
"
498	GCF_033118175.1_ASM3311817v1_assembly_stats.txt	"ASM3311817v1
"	"GCF_033118175.1
"	"44
"	"0
"	"284
"	"77069784
"	"328
"	"68791581
"	"4400
"	"42.5
"
499	GCF_033458585.1_RoL_Styp_1.0_assembly_stats.txt	"RoL_Styp_1.0
"	"GCF_033458585.1
"	"40
"	"0
"	"495
"	"14905450
"	"535
"	"9083732
"	"800
"	"43.5
"
500	GCF_033807575.1_ilCydPomo1_assembly_stats.txt	"ilCydPomo1
"	"GCF_033807575.1
"	"234
"	"0
"	"216
"	"23442694
"	"450
"	"3835744
"	"23147
"	"37.5
"
501	GCF_033807715.1_fColSai1.1_assembly_stats.txt	"fColSai1.1
"	"GCF_033807715.1
"	"900
"	"0
"	"759
"	"47710000
"	"1659
"	"8087617
"	"450000
"	"41.5
"
502	GCF_033978785.1_RoL_Eaeq_v1.1_assembly_stats.txt	"RoL_Eaeq_v1.1
"	"GCF_033978785.1
"	"2564
"	"0
"	"424
"	"75786231
"	"2988
"	"2039131
"	"51280
"	"38.5
"
503	GCF_033978795.1_RoL_Noph_v1.0_assembly_stats.txt	"RoL_Noph_v1.0
"	"GCF_033978795.1
"	"1172
"	"0
"	"473
"	"66953617
"	"1645
"	"4791538
"	"23440
"	"39.5
"
504	GCF_034140825.1_ASM3414082v1_assembly_stats.txt	"ASM3414082v1
"	"GCF_034140825.1
"	"0
"	"0
"	"15
"	"31111469
"	0	0	"0
"	"43.5
"
505	GCF_034236695.1_Oner_Uvic_2.0_assembly_stats.txt	"Oner_Uvic_2.0
"	"GCF_034236695.1
"	"4350
"	"0
"	"11378
"	"93356810
"	"15728
"	"2842582
"	"1747556
"	"44
"
506	GCF_034640455.1_iyDiaLong2_assembly_stats.txt	"iyDiaLong2
"	"GCF_034640455.1
"	"56
"	"0
"	"246
"	"7963908
"	"302
"	"3764119
"	"5600
"	"40.5
"
507	GCF_034702125.1_IST_EnEncr_1.0_assembly_stats.txt	"IST_EnEncr_1.0
"	"GCF_034702125.1
"	"2165
"	"0
"	"1922
"	"56351229
"	"4087
"	"1448200
"	"215308
"	"44.5
"
508	GCF_035046485.1_AalbF5_assembly_stats.txt	"AalbF5
"	"GCF_035046485.1
"	"4585
"	"0
"	"1497
"	"450188506
"	"6082
"	"1015000
"	"1691957
"	"40.5
"
509	GCF_035594125.1_ASM3559412v1_assembly_stats.txt	"ASM3559412v1
"	"GCF_035594125.1
"	"225
"	"0
"	"234
"	"23607973
"	"459
"	"11448802
"	"22500
"	"41
"
510	GCF_035770615.1_bMelMel2.pri_assembly_stats.txt	"bMelMel2.pri
"	"GCF_035770615.1
"	"299
"	"0
"	"353
"	"77460261
"	"652
"	"19453098
"	"1079098
"	"45
"
511	GCF_036013445.1_bCalNic1.hap1_assembly_stats.txt	"bCalNic1.hap1
"	"GCF_036013445.1
"	"117
"	"0
"	"806
"	"79699707
"	"923
"	"25101800
"	"20400
"	"44.5
"
512	GCF_036013475.1_bColLiv1.pat.W.v2_assembly_stats.txt	"bColLiv1.pat.W.v2
"	"GCF_036013475.1
"	"249
"	"0
"	"869
"	"68980706
"	"1118
"	"14042120
"	"46900
"	"42
"
